id,title,summary,full_text,link,source,category,subcategory,location,impact,severity,keywords,timestamp,processed_at
1765380449745,Thriposha company hands over Rs. 100 mln in dividends to Treasury,Sri Lanka Thriposha Limited has General Treasury handed over a sum of Rs. 100 million to the General Treasury as dividends. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115841/thriposha-company-hands-over-rs-100-mln-in-dividends-to-treasury,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:57:29.745636,2025-12-10T20:57:29.745733
1765380449748,Amended timetable of 2025 A/L examination released,"The Ministry of Education has decided that the subjects of the 2025 G.C.E. Advanced Level (A/L) examination which were postponed due to the adverse weather conditions in Sri Lanka will now be conducted from January 12 to January 20, 2026. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115840/amended-timetable-of-2025-al-examination-released,ada_derana,weather,weather_general,Sri Lanka,Weather information update for planning purposes.,info,[],2025-12-10T20:57:29.748174,2025-12-10T20:57:29.748249
1765380449750,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115839/notice-on-reopening-preschools-and-early-childhood-development-centers-,ada_derana,safety,rescue_operations,Sri Lanka,Emergency safety situation requiring immediate attention and precautions.,high,[],2025-12-10T20:57:29.750602,2025-12-10T20:57:29.750828
1765380449760,Russias first aircraft carrying 35 tons of humanitarian aid arrives in Sri Lanka,Russia has dispatched a consignment of 35 metric tons of humanitarian aid to Sri Lanka following the impact of Cyclone Ditwah. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115838/russias-first-aircraft-carrying-35-tons-of-humanitarian-aid-arrives-in-sri-lanka,ada_derana,weather,cyclones,Sri Lanka,Weather information update for planning purposes.,info,[],2025-12-10T20:57:29.760525,2025-12-10T20:57:29.760920
1765380449765,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115837/australia-and-unfpa-partner-to-protect-women-and-girls-in-cyclone-affected-sri-lanka,ada_derana,weather,floods,Sri Lanka,Severe weather conditions posing risks to public safety. Follow official warnings.,high,[],2025-12-10T20:57:29.765146,2025-12-10T20:57:29.765542
1765380449773,Deepavali inscribed on UNESCOs Intangible Cultural Heritage list,"Deepavali  the festival of lights  was on Wednesday (December 10, 2025) inscribed on the UNESCOs Representative List of the Intangible Cultural Heritage of Humanity, sparking celebrations to mark the earning of the coveted tag. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115836/deepavali-inscribed-on-unescos-intangible-cultural-heritage-list,ada_derana,community,community_general,Sri Lanka,General information update for public awareness.,info,[],2025-12-10T20:57:29.773320,2025-12-10T20:57:29.773545
1765380449778,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115835/uae-continues-to-send-aid-to-assist-flood-hit-sri-lanka,ada_derana,weather,floods,Sri Lanka,Severe weather conditions posing risks to public safety. Follow official warnings.,high,[],2025-12-10T20:57:29.778675,2025-12-10T20:57:29.778915
1765380449788,Advisory issued for severe lightning,An Amber advisory has been issued by the Department of Meteorology for severe lightning in the Western and Sabaragamuwa provinces and in Galle and Matara Districts. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115834/advisory-issued-for-severe-lightning,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:57:29.788179,2025-12-10T20:57:29.788379
1765380449790,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115833/significant-flooding-reported-after-heavy-rainfall-in-jeddah-saudi-arabia,ada_derana,weather,rainfall_alerts,Sri Lanka,Weather-related disruptions expected. Stay informed about updates.,medium,[],2025-12-10T20:57:29.790078,2025-12-10T20:57:29.790317
1765380449799,Greek Bond case: Ex-CBSL Governor Cabraal released,"Former Central Bank Governor Ajith Nivard Cabraal has been released from the case pertaining to the 2012 purchase of Greek Bonds, subject to conditions, Ada Derana reporter said. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115832/greek-bond-case-ex-cbsl-governor-cabraal-released,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:57:29.798934,2025-12-10T20:57:29.799248
1765380449802,Case against Yoshitha and grandmother adjourned pending Daisy Forrests medical report,"The Attorney General informed the Colombo High Court today (10) that Daisy Forrest, the grandmother of Yoshitha Rajapaksa and a defendant in a case filed under the Prevention of Money Laundering Act, is scheduled to undergo a psychiatric medical report tomorrow by the Colombo Judicial Medical Officer. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115831/case-against-yoshitha-and-grandmother-adjourned-pending-daisy-forrests-medical-report,ada_derana,crime,court_legal_updates,Colombo,Law enforcement update for public information.,info,[],2025-12-10T20:57:29.802460,2025-12-10T20:57:29.802662
1765380449804,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115830/homeowners-in-landslide-prone-areas-provided-with-reports-on-risk-level-nbro-,ada_derana,weather,landslides,Sri Lanka,Weather-related disruptions expected. Stay informed about updates.,medium,[],2025-12-10T20:57:29.804685,2025-12-10T20:57:29.804759
1765380449807,Heavy vehicles barred from using road over Kotmale Dam: Mahaweli Authority,"Heavy vehicles have been barred from using the road over the Kotmale Dam, the Mahaweli Development Authority (MDA) has announced. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115829/heavy-vehicles-barred-from-using-road-over-kotmale-dam-mahaweli-authority,ada_derana,traffic,road_accident,Sri Lanka,Traffic information update for public awareness.,info,[],2025-12-10T20:57:29.807200,2025-12-10T20:57:29.807329
1765380449810,Kolonna Pradeshiya Sabhas budget defeated for the second time,"The annual budget of the Kolonna Pradeshiya Sabha, which is controlled by the National Peoples Power (NPP), has been defeated for the second time. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115828/kolonna-pradeshiya-sabhas-budget-defeated-for-the-second-time,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:57:29.810325,2025-12-10T20:57:29.810574
1765380449814,Family dog assists in locating bodies of seven victims in Ambokka landslide,"Highlands surrounding the Ambokka village within the Pallepola Divisional Secretariat area in Matale, have reportedly become increasingly unstable following recent heavy rains. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115827/family-dog-assists-in-locating-bodies-of-seven-victims-in-ambokka-landslide,ada_derana,weather,rainfall_alerts,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:57:29.814390,2025-12-10T20:57:29.814644
1765380449819,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115826/h-1b-visa-appointments-postponed-for-many-indians-amid-us-social-media-rules,ada_derana,government,government_general,Sri Lanka,Policy changes announced. Impact on services expected.,medium,[],2025-12-10T20:57:29.819861,2025-12-10T20:57:29.820126
1765380449827,Google Maps begins updating Sri Lankas road network  Minister,"Google Maps has commenced updating information pertaining Sri Lankas road network covering around 12,000 kilometers, Minister of Transport Bimal Ratnayake has stated. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115825/google-maps-begins-updating-sri-lankas-road-network-minister,ada_derana,traffic,bus_issues,Sri Lanka,Traffic information update for public awareness.,info,[],2025-12-10T20:57:29.827695,2025-12-10T20:57:29.827801
1765380449830,"Rebuilding Sri Lanka Fund receives Rs. 1,893 million thus far","The Rebuilding Sri Lanka programme, initiated to restore the country following the damage caused by Cyclone Ditwah, has received a total of Rs. 1,893 million in funding from domestic sources, overseas Sri Lankans, and various institutions, the Secretary to the Ministry of Finance, Dr. Harshana Suriyapperuma has stated. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115824/rebuilding-sri-lanka-fund-receives-rs-1893-million-thus-far,ada_derana,weather,cyclones,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:57:29.830055,2025-12-10T20:57:29.830294
1765380449834,"Over 50,000 tourists arrive in first eight days of December","A total of 50,222 tourists have arrived in the country thus far in December, data from the Sri Lanka Tourism Development Authority (SLTDA) shows. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115823/over-50000-tourists-arrive-in-first-eight-days-of-december,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:57:29.834000,2025-12-10T20:57:29.834346
1765380449840,"Landslide in Bogahapathana, no injuries or casualties reported","A landslide has been reported in Bogahapathana, Meegahakiula. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115821/landslide-in-bogahapathana-no-injuries-or-casualties-reported,ada_derana,weather,landslides,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:57:29.840328,2025-12-10T20:57:29.840888
1765380760506,Thriposha company hands over Rs. 100 mln in dividends to Treasury,Sri Lanka Thriposha Limited has General Treasury handed over a sum of Rs. 100 million to the General Treasury as dividends. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115841/thriposha-company-hands-over-rs-100-mln-in-dividends-to-treasury,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T21:02:40.506788,2025-12-10T21:02:40.507118
1765380760509,Amended timetable of 2025 A/L examination released,"The Ministry of Education has decided that the subjects of the 2025 G.C.E. Advanced Level (A/L) examination which were postponed due to the adverse weather conditions in Sri Lanka will now be conducted from January 12 to January 20, 2026. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115840/amended-timetable-of-2025-al-examination-released,ada_derana,weather,weather_general,Sri Lanka,Weather information update for planning purposes.,info,[],2025-12-10T21:02:40.509626,2025-12-10T21:02:40.509694
